score,title,date,year,cites,venue,sections,n_queries_hit,topics,url,authors,abstract
4.0,"Mapping the LLM Landscape: A Cross-Family Survey of Architectures, Alignment Methods, and Benchmark Performance",2026-04-16,2026,6,AI,S6_evidence,2,reinforcement;benchmark,https://doi.org/10.3390/ai7040142,Deepshikha Bhati; Fnu Neha; Devi Sri Bandaru,"Large Language Models (LLMs) have become foundational to modern Artificial Intelligence (AI), enabling advanced reasoning, multimodal understanding, and scalable human-AI interaction across diverse domains. This survey provides a comprehensive review of major proprietary and open-source LLM families, including GPT, LLaMA 2, Gemini, Claude, DeepSeek, Falcon, and Qwen. It systematically examines architectural advancements such as transformer refinements, mixture-of-experts paradigms, attention optimization, long-context modeling, and multimodal integration. The paper further analyzes alignment and safety mechanisms, encompassing instruction tuning, reinforcement learning from human feedback, and constitutional frameworks, and discusses their implications for controllability, reliability, and responsible deployment. Comparative analysis of training strategies, data curation practices, efficiency optimizations, and application settings highlights key trade-offs among scalability, performance, interpretability, and ethical considerations. Beyond synthesis, the survey introduces a structured taxonomy and a feature-driven comparative study of over 50 reconstructed LLM architectures, complemented by an interactive visualization interface and an open-source implementation to support transparency and reproducibility. Finally, it outlines open challenges and future research directions related to transparency, computational cost, data governance, and societal impact, offering a unified reference for researchers and practitioners developing large-scale AI systems."
4.0,Bridging natural language and GIS: a multi-agent framework for LLM-driven autonomous geospatial analysis,2026-01-02,2026,5,International Journal of Digital Earth,S4_revision,1,retriev;tool,https://doi.org/10.1080/17538947.2026.2633849,Ali Mansourian; Rachid Oucheikh,"Existing LLM-based approaches remain limited by simplistic task execution, restricted tool integration, and a lack of contextual reasoning when interacting with professional GIS software. This study investigates the efficacy of a multi-agent architecture designed to enhance geospatial task execution accuracy through collaboration, reasoning and tool-use. The architecture integrates Chain of Thought (CoT) reasoning and Retrieval-Augmented Generation (RAG) and employs specialized agents that collaboratively translate high-level natural language queries into structured, executable workflows using QGIS processing algorithms as tools. Through a structured fine-tuning approach, we evaluated how the multi-agent setup influences spatial task comprehension, geoprocessing tool selection, and code generation. The results demonstrate that the developed framework significantly outperforms baseline single-agent and non-fine-tuned systems. For tasks involving one or two GIS tools, the system achieved up to 100% execution success and 87.5% semantic correctness. However, its effectiveness decreases with more complex, multi-step workflows. Notably, iterative self-refinement and self-debugging led to moderate gains in execution success and semantic correctness. The results indicate that multi-agent frameworks are a promising approach, even though improvements in reasoning depth and tool alignment are still needed. This study represents a foundational step toward more reliable, modular, and adaptable LLM-based systems for geospatial analysis automation."
4.0,Geospatial Knowledge-Base Question Answering Using Multi-Agent Systems,2026-01-08,2026,5,ISPRS International Journal of Geo-Information,S5_learning,1,retriev;evaluation,https://doi.org/10.3390/ijgi15010035,Jonghyeon Yang; Jiyoung Kim,"Large language models (LLMs) have advanced geospatial artificial intelligence; however, geospatial knowledge-base question answering (GeoKBQA) remains underdeveloped. Prior systems have relied on handcrafted rules and have omitted the splitting of datasets into training, validation, and test sets, thereby hindering fair evaluation. To address these gaps, we propose a prompt-based multi-agent LLM framework (based on GPT-4o) that translates natural-language questions into executable GeoSPARQL. The architecture comprises an intent analyzer, multi-grained retrievers that ground concepts and properties in the OSM tagging schema and map geospatial relations to the GeoSPARQL/OGC operator inventory, an operator-aware intermediate representation aligned with SPARQL/GeoSPARQL 1.1, and a query generator. Our approach was evaluated on the GeoKBQA test set using 20 few-shot exemplars per agent. It achieved 85.49 EM (GPT-4o) with less supervision than fine-tuned baselines trained on 3574 instances and substantially outperformed a single-agent GPT-4o prompt. Additionally, we evaluated GPT-4o-mini, which achieved 66.74 EM in a multi-agent configuration versus 47.10 EM with a single agent. The observations showed that the multi-agent gain was higher for the larger model. Our results indicate that, beyond scale, the framework’s structure is important; thus, principled agentic decomposition yields a sample-efficient, execution-faithful path beyond template-centric GeoKBQA under a fair, hold-out evaluation protocol."
4.0,Volatility Spillovers Between China’s Financial Markets and Strategic Metal Assets: Evidence from LLM Knowledge Distillation,2026-04-07,2026,3,Systems,S5_learning,1,uncertain;financ,https://doi.org/10.3390/systems14040406,Dian Sheng; Jining Wang; Lei Wang,"This study employs a TVP-VAR-BK-DY framework to examine volatility spillovers between China’s financial markets and strategic metal assets. To capture retail investor sentiment, we construct a sentiment index using an LLM knowledge distillation framework. Building on this index, the analysis further incorporates economic policy uncertainty to investigate the joint effects of retail investor sentiment and economic policy uncertainty on cross-market volatility spillovers. The results show that: (1) Price movements in certain assets exhibit leading effects, while metals with stronger financial characteristics generate more pronounced spillover effects. (2) The spillover structure between China’s financial markets and strategic metal assets displays substantial heterogeneity across time horizons and frequency bands. In the 1–5-day frequency band, the stock market serves as a net transmitter of volatility to the banking sector, gold, and copper. In the frequency band exceeding five days, these three assets exert reverse net spillover effects on the stock market. (3) The effects of retail investor sentiment and economic policy uncertainty on volatility spillovers differ significantly. The impact of retail investor sentiment is primarily concentrated in the 1–5-day frequency band, whereas economic policy uncertainty exhibits significant spillover effects in the frequency band exceeding six months."
4.0,Low Carbon Scheduling of Integrated Energy System Based on Large Language Model-Embedded Multi-Agent Reinforcement Learning,2026-03-11,2026,2,IEEE Transactions on Smart Grid,S5_learning,1,reinforcement;reward,https://doi.org/10.1109/tsg.2026.3672814,Chenyue Xia; Tong Gou; Yinliang Xu,"The complex multi-energy coupling characteristics inherent to integrated energy system (IES) present unprecedented challenges for the implementation of low-carbon scheduling. Existing optimization methods often exhibit limitations in system scalability, algorithm adaptivity, and carbon reduction efficacy for complex IES. This paper proposes a Large Language Model (LLM)-Embedded Multi-Agent Reinforcement Learning (LEMARL) to address the aforementioned issues. The proposed method integrates the global perception capability of LLMs with the dynamic optimization capability of MARL. Specifically, the LLM-Embedded module generates high-quality reward functions and policy frameworks from a global perspective, while the MARL module leverages these LLM-generated strategies for distributed interactive iterations—greatly enhancing computation efficiency and scalability. Simulation results demonstrate that LEMARL reduces carbon emissions by 7.76% and simultaneously decreases operating costs by 4.49% in a small-scale IES. Furthermore, LEMARL also exhibits superior applicability and scalability in large-scale IES of the IEEE 141-bus power grid integrated with 51-node thermal system."
4.0,A hierarchical multi-agent reinforcement learning framework with high-level guidance from large language models,2026-05-25,2026,1,Scientific Reports,S5_learning,1,reinforcement;reward,https://doi.org/10.1038/s41598-026-54971-6,Jinyin Bai; Wei Zhu; Xiangchen Wang,"Multi-agent reinforcement learning (MARL) has achieved substantial progress in cooperative decision-making, but learning remains difficult in environments with sparse rewards, long decision horizons, and strong inter-agent coupling. Existing methods usually optimize low-level policies directly from numerical observations, which can limit sample efficiency and make it difficult to incorporate structured strategic guidance. Here we propose LEHCA, a hierarchical MARL framework that uses a large language model as a coarse-timescale Commander to provide high-level semantic guidance for value-decomposition-based policy learning. The Commander receives structured textual summaries derived from observable environment information and generates strategic sub-goals, semantic reward-shaping rules, and action-level constraints. These outputs are grounded in low-level QMIX-based agents through two modular mechanisms: semantic reward shaping, which converts abstract sub-goals into dense auxiliary learning signals, and dynamic action masking, which guides exploration toward strategically relevant actions. Experiments on eight StarCraft multi-agent challenge scenarios show that LEHCA improves over QMIX across the evaluated maps in the reported metrics, with larger gains in heterogeneous, sparse-reward, and outnumbered settings. Additional comparisons with QPLEX, MAVEN, and MAPPO on representative scenarios indicate stronger early-stage learning efficiency, while ablation studies and non-LLM control variants show that both hierarchical guidance and LLM-generated semantic reasoning contribute to performance. A lightweight cooperative navigation experiment in the multi-agent particle environment further suggests that the framework can be instantiated beyond StarCraft micromanagement. These results support hierarchical LLM-guided MARL as a promising approach for improving learning efficiency, coordination, and interpretability in cooperative multi-agent systems."
4.0,From Storage to Experience: A Survey on the Evolution of LLM Agent Memory Mechanisms,2026-05-07,2026,0,arXiv (Cornell University),S3_representation,1,memory;tool,https://arxiv.org/abs/2605.06716,Jinghao Luo; Yuchen Tian; Chuxue Cao,"Large Language Model (LLM)-based agents have fundamentally reshaped artificial intelligence by integrating external tools and planning capabilities. While memory mechanisms have emerged as the architectural cornerstone of these systems, current research remains fragmented, oscillating between operating system engineering and cognitive science. This theoretical divide prevents a unified view of technological synthesis and a coherent evolutionary perspective. To bridge this gap, this survey proposes a novel evolutionary framework for LLM agent memory mechanisms, formalizing the development process into three stages: Storage (trajectory preservation), Reflection (trajectory refinement), and Experience (trajectory abstraction). We first formally define these three stages before analyzing the three core drivers of this evolution: the necessity for long-range consistency, the challenges in dynamic environments, and the ultimate goal of continual learning. Furthermore, we specifically explore two transformative mechanisms in the frontier Experience stage: proactive exploration and cross-trajectory abstraction. By synthesizing these disparate views, this work offers robust design principles and a clear roadmap for the development of next-generation LLM agents."
3.5,Synthesizing scientific literature with retrieval-augmented language models,2026-02-04,2026,28,Nature,S6_evidence,1,retriev;benchmark;evaluation,https://doi.org/10.1038/s41586-025-10072-4,Akari Asai; Jacqueline He; Rulin Shao,"Scientific progress depends on the ability of researchers to synthesize the growing body of literature. Can large language models (LLMs) assist scientists in this task? Here we introduce OpenScholar, a specialized retrieval-augmented language model (LM)1 that answers scientific queries by identifying relevant passages from 45 million open-access papers and synthesizing citation-backed responses. To evaluate OpenScholar, we develop ScholarQABench, the first large-scale multi-domain benchmark for literature search, comprising 2,967 expert-written queries and 208 long-form answers across computer science, physics, neuroscience and biomedicine. Despite being a smaller open model, OpenScholar-8B outperforms GPT-4o by 6.1% and PaperQA2 by 5.5% in correctness on a challenging multi-paper synthesis task from the new ScholarQABench. Although GPT-4o hallucinates citations 78–90% of the time, OpenScholar achieves citation accuracy on par with human experts. OpenScholar’s data store, retriever and self-feedback inference loop improve off-the-shelf LMs: for instance, OpenScholar-GPT-4o improves the correctness of GPT-4o by 12%. In human evaluations, experts preferred OpenScholar-8B and OpenScholar-GPT-4o responses over expert-written ones 51% and 70% of the time, respectively, compared with 32% for GPT-4o. We open-source all artefacts, including our code, models, data store, datasets and a public demo. A specialized, open-source, retrieval-augmented language model is introduced for answering scientific queries and synthesizing literature, the responses of which are shown to be preferred by human evaluations over expert-written answers."
3.5,Multi-Evidence Clinical Reasoning With Retrieval-Augmented Generation for Emergency Triage: Retrospective Evaluation Study,2026-01-26,2026,11,JMIR Medical Informatics,S6_evidence,1,retriev;tool;evaluation,https://doi.org/10.2196/82026,Hang Sheung Wong; TL Wong,"BACKGROUND: Emergency triage accuracy is critical but varies with clinician experience, cognitive load, and case complexity. Mis-triage can delay care for high-risk patients and exacerbate crowding through unnecessary prioritization. Large language models (LLMs) show promise as triage decision-support tools but are vulnerable to hallucinations. Retrieval-augmented generation (RAG) may improve reliability by grounding LLM reasoning in authoritative guidelines and real clinical cases. OBJECTIVE: This study aimed to evaluate whether a dual-source RAG system that integrates guideline- and case-based evidence improves emergency triage performance versus a baseline LLM and to assess how closely its urgency assignments align with expert consensus and outcome-defined clinical severity. METHODS: We developed a dual-source RAG system-Multi-Evidence Clinical Reasoning RAG (MECR-RAG)-that retrieves sections from the Hong Kong Accident and Emergency Triage Guidelines (HKAETG) and cases from a database of 3000 emergency department triage encounters. In a retrospective single‑center evaluation, MECR‑RAG and a prompt‑only baseline LLM (both DeepSeek‑V3) were tested on 236 routine triage encounters to predict 5‑level triage categories. Expert consensus reference labels were assigned by blinded senior triage nurses. Primary outcomes were quadratic weighted kappa (QWK) and accuracy versus consensus labels. Secondary analyses examined performance within 3 operationally and clinically relevant triage bands-immediate (categories 1 and 2), urgent (category 3), and nonurgent (categories 4 and 5). In 226 encounters with follow‑up, we also assigned outcome‑based severity tiers (R1-R3) using a published 3‑level urgency reference standard and defined a disposition‑safety composite. RESULTS: MECR‑RAG achieved a mean QWK of 0.902 (SD 0.0021; 95% CI 0.901-0.904) and accuracy of 0.802 (SD 0.0082; 95% CI 0.795-0.808), outperforming the baseline LLM (QWK 0.801, SD 0.004; accuracy 0.542, SD 0.0073; both P<.001) and demonstrating expert‑comparable agreement with triage nurses (interrater QWK 0.887). In 3‑group analysis, MECR‑RAG reduced overtriage from 68/236 (28.8%) with the baseline LLM to 30/236 (12.7%) and maintained low undertriage from 4/236 (1.7%) to 3/236 (1.3%), with the largest gains in the diagnostically ambiguous yet operationally important categories 3 and 4. In a secondary outcome‑based analysis defining high‑severity courses as R1+R2, MECR‑RAG detected high-risk patients more sensitively than initial nurse triage (124/130, 95.4% vs 117/130, 90.0%; P=.02) while maintaining nurse‑level specificity. MECR‑RAG yielded the lowest weighted harm index (13.7, 19.5, and 20.3 per 100 patients for MECR‑RAG, nurses, and the baseline LLM, respectively). CONCLUSIONS: A dual‑source RAG triage system that combines guideline‑based rules with case‑based reasoning achieved expert‑comparable agreement, reduced overtriage, and better aligned urgency assignments than a prompt‑only baseline LLM. Secondary outcome-based analyses in this cohort suggested more favorable triage patterns than initial nurse triage, supporting MECR‑RAG as a concurrent decision‑support layer that flags discordant or high‑risk assignments; prospective multicenter implementation studies are needed to determine effects on emergency department crowding, delays, and patient outcomes."
3.5,Thinking Machines: Mathematical Reasoning in the Age of LLMs,2026-01-22,2026,3,Big Data and Cognitive Computing,S5_learning;S7_eval,2,state;benchmark;evaluation,https://doi.org/10.3390/bdcc10010038,Andrea Asperti; Alberto Naibo; Claudio Sacerdoti Coen,"Large Language Models (LLMs) have demonstrated impressive capabilities in structured reasoning and symbolic tasks, with coding emerging as a particularly successful application. This progress has naturally motivated efforts to extend these models to mathematics, both in its traditional form, expressed through natural-style mathematical language, and in its formalized counterpart, expressed in a symbolic syntax suitable for automatic verification. Yet, despite apparent parallels between programming and proof construction, advances in formalized mathematics have proven significantly more challenging. This gap raises fundamental questions about the nature of reasoning in current LLM architectures, the role of supervision and feedback, and the extent to which such models maintain an internal notion of computational or deductive state. In this article, we review the current state-of-the-art in mathematical reasoning with LLMs, focusing on recent models and benchmarks. We explore three central issues at the intersection of machine learning and mathematical cognition: (i) the trade-offs between traditional and formalized mathematics as training and evaluation domains; (ii) the structural and methodological reasons why proof synthesis remains more brittle than code generation; and (iii) whether LLMs genuinely represent or merely emulate a notion of evolving logical state. Our goal is not to draw rigid distinctions but to clarify the present boundaries of these systems and outline promising directions for their extension."
3.5,Domain Knowledge-Enhanced LLMs for Fraud and Concept Drift Detection,2026-01-26,2026,3,Electronics,S5_learning,1,state;benchmark;financ,https://doi.org/10.3390/electronics15030534,Ali Şenol; Garima Agrawal; Huan Liu,"Deceptive and evolving conversations on online platforms threaten trust, security, and user safety, particularly when concept drift obscures malicious intent. Large Language Models (LLMs) offer strong natural language reasoning but remain unreliable in risk-sensitive scenarios due to contextual ambiguity and hallucinations. This article introduces a domain knowledge-enhanced Dual-LLM framework that integrates structured cues with pretrained models to improve fraud detection and drift classification. The proposed approach achieves 98% accuracy on benchmark datasets, significantly outperforming zero-shot LLMs and traditional classifiers. The results highlight how domain-grounded prompts enhance both accuracy and interpretability, offering a trustworthy path for applying LLMs in safety-critical applications. Beyond advancing the state of the art in fraud detection, this work has the potential to benefit domains such as cybersecurity, e-commerce, financial fraud prevention, and online content moderation."
3.0,Benchmarking large language model-based agent systems for clinical decision tasks,2026-02-18,2026,15,npj Digital Medicine,S7_eval,1,tool;benchmark,https://doi.org/10.1038/s41746-026-02443-6,Yunsong Liu; Zunamys I. Carrero; Xiaofeng Jiang,"Agentic artificial intelligence (AI) systems, designed to autonomously reason, plan, and invoke tools, have shown promise in healthcare, yet systematic benchmarking of their real-world performance remains limited. In this study, we evaluate two such systems: the open-source OpenManus, built on Meta's Llama-4 and extended with medically customized agents; and Manus, a proprietary agent system employing a multistep planner-executor-verifier architecture. Both systems were assessed across three benchmark families: AgentClinic, a stepwise dialog-based diagnostic simulation; MedAgentsBench, a knowledge-intensive medical QA dataset; and Humanity's Last Exam (HLE), a suite of challenging text-only and multimodal questions. Despite access to advanced tools (e.g., web browsing, code development and execution, and text file editing) agent systems yielded only modest accuracy gains over baseline LLMs, reaching 60.3% and 28.0% in AgentClinic MedQA and MIMIC, 30.3% on MedAgentsBench, and 8.6% on HLE text. Multimodal accuracy remained low (15.5% on multimodal HLE, 29.2% on AgentClinic NEJM), while resource demands increased substantially, with >10× token usage and >2× latency. Although 89.9% of hallucinations were filtered by in-agent safeguards, hallucinations remained prevalent. These findings reveal that current agentic designs offer modest performance benefits at significant computational and workflow cost, underscoring the need for more accurate, efficient, and clinically viable agent systems."
3.0,LLMs as Hackers: Autonomous Linux Privilege Escalation Attacks,2026-02-10,2026,15,Empirical Software Engineering,S7_eval,1,state;tool;benchmark;evaluation,https://doi.org/10.1007/s10664-025-10758-3,Andreas Happe; Aaron V. Kaplan; Jürgen Cito,"Abstract Penetration-testing is crucial for identifying and mitigating system vulnerabilities, with privilege-escalation being a critical subtask involving gaining elevated access to protected resources. The emergence of Large Language Models (LLMs) presents new avenues for automating these security practices by emulating human behavior. However, a comprehensive understanding of LLMs’ efficacy and limitations in performing autonomous Linux privilege-escalation attacks remains underexplored. To address this gap, we introduce hackingBuddyGPT , a fully automated LLM-driven prototype designed for evaluating autonomous Linux privilege-escalation. We curated a novel, publicly available Linux privilege-escalation benchmark comprising distinct, single-vulnerability virtual machines, enabling controlled and reproducible evaluation. Our empirical analysis assesses the quantitative success rates and qualitative operational behaviors of various LLMs— GPT-3.5-Turbo , GPT-4-Turbo , and Llama3 —against baselines of human professional penetration-testers and traditional automated tools. We investigate the impact of context management strategies, different context sizes, and various high-level guidance mechanisms on LLM performance. Results show that GPT-4-Turbo demonstrates high efficacy, successfully exploiting 33–83% of vulnerabilities, a performance comparable to human penetration testers (75%). In contrast, local models like Llama3 exhibited limited success (0–33%), and GPT-3.5-Turbo achieved moderate rates (16–50%). High-level guidance significantly boosts LLM success rates , for instance when using GPT-4-Turbo from 33% to 66% (without guidance) or from 66% to 83%, while state management through LLM-driven reflection doubled unaided GPT-4-Turbo success rates (from 33% to 66%). Qualitative analysis reveals both LLMs’ strengths and weaknesses in generating valid commands and highlights challenges in common-sense reasoning, error handling, and multi-step exploitation, particularly with temporal dependencies. Cost analysis indicates that GPT-4-Turbo can achieve human-comparable performance at competitive costs per exploited vulnerability, especially with optimized context management. Our work provides a baseline for evaluating LLM capabilities in autonomous privilege escalation, guiding future research toward more effective and reliable LLM-guided penetration-testing."
3.0,Schema Retrieval with Embeddings and Vector Stores Using Retrieval-Augmented Generation and LLM-Based SQL Query Generation,2026-01-06,2026,5,Applied Sciences,S6_evidence,1,retriev;evaluation,https://doi.org/10.3390/app16020586,Mehmet Bozdemir; Metin Bi̇lgi̇n,"In today’s world, where the volume and variety of data are increasing at an extraordinary rate, extracting meaningful insights from data is of critical importance; however, the complexity of standard database query languages makes it difficult for users without technical expertise to access information. This study proposes an innovative Retrieval-Augmented Generation (RAG) architecture that analyzes natural language queries, identifies related database schemas, and automatically converts them to SQL. Unlike fixed schema selection (fixed-k) methods, a unique hierarchical clustering mechanism is introduced to dynamically determine the number of relevant schemas, minimizing noise. Furthermore, the architecture incorporates an iterative repair mechanism, data enrichment with sample rows, and a hybrid query strategy (Turkish + English) to overcome cross-lingual barriers. Performance evaluations on 15 databases demonstrate that the proposed method improved the schema retrieval F1 score from 0.79 to 0.88. In the SQL generation phase, the execution accuracy (EX) of the GPT-4o model increased from 0.70 to 0.78 with the proposed optimizations, representing an approximate 11% improvement relative to the baseline configuration without requiring fine-tuning."
3.0,DeepTrans: Deep Reasoning Translation via Reinforcement Learning,2026-01-01,2026,3,Transactions of the Association for Computational Linguistics,S5_learning,1,reinforcement;reward,https://doi.org/10.1162/tacl.a.65,Jiaan Wang; Fandong Meng; Jie Zhou,"Abstract Recently, deep reasoning LLMs (e.g., OpenAI o1 and DeepSeek-R1) have shown promising performance in various downstream tasks. Free translation is an important and interesting task in the multilingual world, which requires going beyond word-for-word translation. However, the task is still under-explored in deep reasoning LLMs. In this paper, we introduce DeepTrans, a deep reasoning translation model that learns free translation via reinforcement learning (RL). Specifically, we carefully build a reward model with pre-defined scoring criteria on both the translation results and the thought processes. The reward model teaches DeepTrans how to think and free-translate the given sentences during RL. Besides, our RL training does not need any labeled translations, avoiding the human-intensive annotation or resource-intensive data synthesis. Experimental results show the effectiveness of DeepTrans. Using Qwen2.5-7B as the backbone, DeepTrans improves performance by 16.3% in literature translation, and outperforms strong deep reasoning LLMs. Moreover, we summarize the failures and interesting findings during our RL exploration. We hope this work could inspire other researchers in free translation.1"
3.0,"Retrieval augmented generation in dentistry: potentials, applications, and future directions",2026-02-05,2026,3,Frontiers in Dental Medicine,S6_evidence,1,retriev;evaluation,https://doi.org/10.3389/fdmed.2025.1760990,Tahereh Firoozi; Rojin Adabdokht; Hollis Lai,"Retrieval Augmented Generation offers a robust framework for developing reliable and evidence- aligned artificial intelligence in dentistry. By integrating external knowledge sources with the generative capabilities of large language models, RAG addresses key limitations of standalone LLMs, including outdated parametric knowledge, limited domain specificity, and hallucinations. This mini-review outlines the foundations of RAG, its core architectural components, and early dental applications that demonstrate improved factual accuracy and interpretability. Despite promising progress, research remains preliminary, constrained by heterogeneous methods and limited dental corpora. Advancing RAG will require standardized evaluation frameworks, curated knowledge bases, and multimodal resources to support trustworthy AI in dental research and practice."
2.5,Divergent creativity in humans and large language models,2026-01-21,2026,17,Scientific Reports,S3_representation,1,state;benchmark;evaluation,https://doi.org/10.1038/s41598-025-25157-3,Antoine Bellemare-Pepin; François Lespinasse; Philipp Thölke,"The recent surge of Large Language Models (LLMs) has led to claims that they are approaching a level of creativity akin to human capabilities. This idea has sparked a blend of excitement and apprehension. However, a critical piece that has been missing in this discourse is a systematic evaluation of LLMs' semantic diversity, particularly in comparison to human divergent thinking. To bridge this gap, we leverage recent advances in computational creativity to analyze semantic divergence in both state-of-the-art LLMs and a substantial dataset of 100,000 humans. These divergence-based measures index associative thinking-the ability to access and combine remote concepts in semantic space-an established facet of creative cognition. We benchmark performance on the Divergent Association Task (DAT) and across multiple creative-writing tasks (haiku, story synopses, and flash fiction), using identical, objective scoring. We found evidence that LLMs can surpass average human performance on the DAT, and approach human creative writing abilities, yet they remain below the mean creativity scores observed among the more creative segment of human participants. Notably, even the top performing LLMs are still largely surpassed by the aggregated top half of human participants, underscoring a ceiling that current LLMs still fail to surpass. We also systematically varied linguistic strategy prompts and temperature, observing reliable gains in semantic divergence for several models. Our human-machine benchmarking framework addresses the polemic surrounding the imminent replacement of human creative labor by AI, disentangling the quality of the respective creative linguistic outputs using established objective measures. While prompting deeper exploration of the distinctive elements of human inventive thought compared to those of AI systems, we lay out a series of techniques to improve their outputs with respect to semantic diversity, such as prompt design and hyper-parameter tuning."
2.5,A survey on large language models for software engineering,2026-03-05,2026,14,Science China Information Sciences,S5_learning,1,state;benchmark;evaluation,https://doi.org/10.1007/s11432-025-4670-0,Quanjun Zhang; Chunrong Fang; Yi Xie,"Abstract Software engineering (SE) is the systematic design, development, maintenance, and management of software applications underpinning the digital infrastructure of our modern world. Very recently, the SE community has seen a rapidly increasing number of techniques employing large language models (LLMs) to automate a broad range of SE tasks. Nevertheless, existing information on the applications, effects, and possible limitations of LLMs within SE is still not well-studied. In this paper, we provide a systematic survey to summarize the current state-of-the-art research in the LLM-based SE community. We summarize 62 representative LLMs of Code across three model architectures, 15 pre-training objectives across four categories, and 16 downstream tasks across five categories. We then present a detailed summarization of the recent SE studies for which LLMs are commonly utilized, including 926 studies for 112 specific code-related tasks across five crucial phases within the SE workflow. We also discuss several critical aspects during the integration of LLMs into SE, such as empirical evaluation, benchmarking, security and reliability, domain tuning, compressing, and distillation. Finally, we highlight several challenges and potential opportunities in applying LLMs for future SE studies, such as exploring domain LLMs and constructing clean evaluation datasets. Overall, our work can help researchers gain a comprehensive understanding about the achievements of the existing LLM-based SE studies and promote the practical application of these techniques. Our artifacts are publicly available and will be continuously updated at the living repository https://github.com/iSEngLab/AwesomeLLM4SE ."
2.5,Use large language model to enhance reasoning of another large language model through reward updated GRPO,2026-02-11,2026,1,Scientific Reports,S5_learning,1,reward;benchmark;evaluation,https://doi.org/10.1038/s41598-026-39296-8,Yiqiao Yin,"Recent advancements in deep learning have significantly transformed natural language processing (NLP), enabling sophisticated reasoning and text generation. However, fine-tuning Large Language Models (LLMs) for domain-specific tasks remains a challenge due to the need for curated datasets. This paper introduces a novel package that allows developers to generate reasoning data from any data source, enhancing LLM adaptability across various domains. Additionally, we propose an updated objective function for Group Relative Policy Optimization (GRPO) with a novel reward component to improve training efficiency and model performance. Instead of competing with a few universal benchmarks, we propose a framework to set custom reward functions and design experimental processes to converge on the custom reward function. To support further research, we publicly release our dataset and trained model, facilitating broader adoption and evaluation. Our contributions include (1) a publicly available package for reasoning data generation using LLMs, (2) an enhanced GRPO objective function with a novel reward mechanism, and (3) open access to the dataset and model to promote continued advancements in LLM training. By addressing key challenges in fine-tuning and optimization, our work provides valuable resources for the NLP community and contributes to improving reasoning capabilities in LLMs. Finally, we present results comparing model performance on GSM8K and Warren Buffett Letters datasets. The best-performing model, Qwen 2.5-3B-Instruct, achieved 98.2% and 98.5% mean token accuracy on the respective datasets, with a compute time of 40–42 hours and a cost of $78–$82."
2.0,Training large language models on narrow tasks can lead to broad misalignment,2026-01-14,2026,24,Nature,S3_representation,1,state;evaluation,https://doi.org/10.1038/s41586-025-09937-5,Jan Betley; Niels Warncke; Anna Sztyber,"Abstract The widespread adoption of large language models (LLMs) raises important questions about their safety and alignment 1 . Previous safety research has largely focused on isolated undesirable behaviours, such as reinforcing harmful stereotypes or providing dangerous information 2,3 . Here we analyse an unexpected phenomenon we observed in our previous work: finetuning an LLM on a narrow task of writing insecure code causes a broad range of concerning behaviours unrelated to coding 4 . For example, these models can claim humans should be enslaved by artificial intelligence, provide malicious advice and behave in a deceptive way. We refer to this phenomenon as emergent misalignment. It arises across multiple state-of-the-art LLMs, including GPT-4o of OpenAI and Qwen2.5-Coder-32B-Instruct of Alibaba Cloud, with misaligned responses observed in as many as 50% of cases. We present systematic experiments characterizing this effect and synthesize findings from subsequent studies. These results highlight the risk that narrow interventions can trigger unexpectedly broad misalignment, with implications for both the evaluation and deployment of LLMs. Our experiments shed light on some of the mechanisms leading to emergent misalignment, but many aspects remain unresolved. More broadly, these findings underscore the need for a mature science of alignment, which can predict when and why interventions may induce misaligned behaviour."
2.0,Clue before correction: ChatGPT-enhanced strategy for promoting autonomous and reflective language learning,2026-01-09,2026,10,Innovation in Language Learning and Teaching,S4_revision,1,revis;tool,https://doi.org/10.1080/17501229.2025.2612532,Alice Lukešová; P. Jennings,"Purpose This study presents a generative AI-supported revision task designed to promote adaptive learning, learner autonomy, and metacognitive engagement in second language (L2) writing through clue-based interaction with ChatGPT. Unlike traditional chatbot use for direct error correction, which positions learners as passive recipients, this activity was intentionally structured to require active problem-solving, prompting students to infer correct solutions from guided hints.Design/methodology/approach Fifty-eight university students (CEFR A1–B1) completed a bilingual activity in English or Spanish that used indirect prompts to guide self-revision, supported by ChatGPT. Learner–AI interaction transcripts and open-ended reflections were analyzed using Cognitive Load Theory, formative feedback models, and the newly developed ICAP-ME framework, which extends the ICAP model to include metacognitive and affective dimensions.Findings ChatGPT provided structured, adaptive feedback that reduced cognitive load and supported personalized revision pathways, particularly for more proficient learners. Learner prompting behavior strongly influenced feedback quality and depth.Originality/value This study introduces (1) a replicable instructional design for GenAI-supported revision, (2) the ICAP-ME pedagogical framework for analyzing AI-mediated learning, and (3) design principles for equitable, developmentally appropriate use of GenAI in language education. It contributes to emerging research on how AI tools can foster autonomy, reflective engagement, and strategic learning."
